date,round,white_id,black_id,white_elo,black_elo,white_title,black_title,result
2017-09-07,2.2,1118358,14101025,2739.0,2682.0,GM,GM,1/2-1/2
2017-09-07,2.2,13601520,8603820,2702.0,2750.0,GM,GM,1/2-1/2
2017-09-07,2.2,8604436,2040506,2745.0,2610.0,GM,GM,1/2-1/2
2017-09-07,2.2,5021596,5007003,2617.0,2741.0,GM,GM,1/2-1/2
2017-09-07,2.2,13400924,24101605,2742.0,2692.0,GM,GM,1/2-1/2
2017-09-07,2.2,5029465,12401137,2702.0,2739.0,GM,GM,1/2-1/2
2017-09-07,2.2,400041,2806851,2738.0,2695.0,GM,GM,0-1
2017-09-07,2.2,2905540,309095,2695.0,2720.0,GM,GM,1-0
2017-09-07,2.2,4162722,24130737,2694.0,2731.0,GM,GM,1/2-1/2
2017-09-07,2.2,2805677,8602883,2737.0,2701.0,GM,GM,1/2-1/2
2017-09-07,2.2,4158814,4168003,2708.0,2728.0,GM,GM,1/2-1/2
2017-09-07,2.2,14100010,1170546,2727.0,2698.0,GM,GM,1/2-1/2
2017-09-07,2.2,4118987,4152956,2694.0,2728.0,GM,GM,1/2-1/2
2017-09-07,2.2,2205530,4147235,2716.0,2710.0,GM,GM,1-0
2017-09-07,2.2,8601445,605506,2714.0,2728.0,GM,GM,1/2-1/2
2017-09-07,2.2,2021285,1510045,2565.0,2588.0,GM,GM,1-0
2017-09-08,2.3,5202213,24651516,2792.0,2633.0,GM,GM,1/2-1/2
2017-09-08,2.3,14603853,2020009,2646.0,2799.0,GM,GM,1/2-1/2
2017-09-08,2.3,13300474,8602980,2802.0,2670.0,GM,GM,1/2-1/2
2017-09-08,2.3,13401319,14112906,2797.0,2688.0,GM,GM,0-1
2017-09-08,2.3,2016192,3503739,2781.0,2651.0,GM,GM,1-0
2017-09-08,2.3,3802272,4126025,2648.0,2788.0,GM,GM,1/2-1/2
2017-09-08,2.3,14113147,8603677,2670.0,2771.0,GM,GM,0-1
2017-09-08,2.3,4121830,24116068,2668.0,2777.0,GM,GM,1/2-1/2
2017-09-08,2.3,738590,8603405,2675.0,2748.0,GM,GM,1-0
2017-09-08,2.3,5018471,4168119,2670.0,2741.0,GM,GM,1/2-1/2
2017-09-08,2.3,4102142,719978,2756.0,2619.0,GM,GM,1-0
2017-09-08,2.3,14101025,1118358,2682.0,2739.0,GM,GM,1/2-1/2
2017-09-08,2.3,13601520,8603820,2702.0,2750.0,GM,GM,1/2-1/2
2017-09-08,2.3,8604436,2040506,2745.0,2610.0,GM,GM,1/2-1/2
2017-09-08,2.3,5021596,5007003,2617.0,2741.0,GM,GM,1/2-1/2
2017-09-08,2.3,24101605,13400924,2692.0,2742.0,GM,GM,1-0
2017-09-08,2.3,309095,2905540,2720.0,2695.0,GM,GM,1-0
2017-09-08,2.3,2805677,8602883,2737.0,2701.0,GM,GM,0-1
2017-09-08,2.3,4168003,4158814,2728.0,2708.0,GM,GM,1/2-1/2
2017-09-08,2.3,1170546,14100010,2698.0,2727.0,GM,GM,1/2-1/2
2017-09-08,2.3,4152956,4118987,2728.0,2694.0,GM,GM,0-1
2017-09-08,2.3,8601445,605506,2714.0,2728.0,GM,GM,1/2-1/2
2017-09-08,2.4,24651516,5202213,2633.0,2792.0,GM,GM,1/2-1/2
2017-09-08,2.4,2020009,14603853,2799.0,2646.0,GM,GM,1/2-1/2
2017-09-08,2.4,8602980,13300474,2670.0,2802.0,GM,GM,1/2-1/2
2017-09-08,2.4,14112906,13401319,2688.0,2797.0,GM,GM,1-0
2017-09-08,2.4,3503739,2016192,2651.0,2781.0,GM,GM,1/2-1/2
2017-09-08,2.4,4126025,3802272,2788.0,2648.0,GM,GM,1-0
2017-09-08,2.4,8603677,14113147,2771.0,2670.0,GM,GM,1/2-1/2
2017-09-08,2.4,24116068,4121830,2777.0,2668.0,GM,GM,1/2-1/2
2017-09-08,2.4,8603405,738590,2748.0,2675.0,GM,GM,1/2-1/2
2017-09-08,2.4,4168119,5018471,2741.0,2670.0,GM,GM,1-0
2017-09-08,2.4,719978,4102142,2619.0,2756.0,GM,GM,1/2-1/2
2017-09-08,2.4,1118358,14101025,2739.0,2682.0,GM,GM,0-1
2017-09-08,2.4,8603820,13601520,2750.0,2702.0,GM,GM,1/2-1/2
2017-09-08,2.4,2040506,8604436,2610.0,2745.0,GM,GM,0-1
2017-09-08,2.4,5007003,5021596,2741.0,2617.0,GM,GM,0-1
2017-09-08,2.4,13400924,24101605,2742.0,2692.0,GM,GM,1-0
2017-09-08,2.4,2905540,309095,2695.0,2720.0,GM,GM,0-1
2017-09-08,2.4,8602883,2805677,2701.0,2737.0,GM,GM,1/2-1/2
2017-09-08,2.4,4158814,4168003,2708.0,2728.0,GM,GM,1/2-1/2
2017-09-08,2.4,14100010,1170546,2727.0,2698.0,GM,GM,1/2-1/2
2017-09-08,2.4,4118987,4152956,2694.0,2728.0,GM,GM,1-0
2017-09-08,2.4,605506,8601445,2728.0,2714.0,GM,GM,0-1
2017-09-08,2.5,24651516,5202213,2633.0,2792.0,GM,GM,0-1
2017-09-08,2.5,2020009,14603853,2799.0,2646.0,GM,GM,1-0
2017-09-08,2.5,8602980,13300474,2670.0,2802.0,GM,GM,0-1
2017-09-08,2.5,4121830,24116068,2668.0,2777.0,GM,GM,0-1
2017-09-08,2.5,13601520,8603820,2702.0,2750.0,GM,GM,1-0
2017-09-08,2.5,13400924,24101605,2742.0,2692.0,GM,GM,1-0
2017-09-08,2.5,4158814,4168003,2708.0,2728.0,GM,GM,0-1
2017-09-08,2.5,1170546,14100010,2698.0,2727.0,GM,GM,1/2-1/2
2017-09-08,2.6,5202213,24651516,2792.0,2633.0,GM,GM,1-0
2017-09-08,2.6,14603853,2020009,2646.0,2799.0,GM,GM,0-1
2017-09-08,2.6,13300474,8602980,2802.0,2670.0,GM,GM,1-0
2017-09-08,2.6,24116068,4121830,2777.0,2668.0,GM,GM,1-0
2017-09-08,2.6,8603820,13601520,2750.0,2702.0,GM,GM,0-1
2017-09-08,2.6,24101605,13400924,2692.0,2742.0,GM,GM,1-0
2017-09-08,2.6,4168003,4158814,2728.0,2708.0,GM,GM,0-1
2017-09-08,2.6,14100010,1170546,2727.0,2698.0,GM,GM,1-0
2017-09-08,2.7,24101605,13400924,2692.0,2742.0,GM,GM,1-0
2017-09-08,2.7,4158814,4168003,2708.0,2728.0,GM,GM,0-1
2017-09-08,2.8,13400924,24101605,2742.0,2692.0,GM,GM,1/2-1/2
2017-09-08,2.8,4168003,4158814,2728.0,2708.0,GM,GM,1-0
2017-09-09,3.1,1503014,8601445,2827.0,2714.0,GM,GM,0-1
2017-09-09,3.1,2205530,5202213,2716.0,2792.0,GM,GM,0-1
2017-09-09,3.1,2020009,4118987,2799.0,2694.0,GM,GM,1/2-1/2
2017-09-09,3.1,14100010,4101588,2727.0,2803.0,GM,GM,1/2-1/2
2017-09-09,3.1,13300474,4168003,2802.0,2728.0,GM,GM,1-0
2017-09-09,3.1,8602883,14112906,2701.0,2688.0,GM,GM,1/2-1/2
2017-09-09,3.1,2016192,24130737,2781.0,2731.0,GM,GM,1/2-1/2
2017-09-09,3.1,2021285,623539,2565.0,2804.0,GM,GM,1/2-1/2
2017-09-09,3.1,4126025,309095,2788.0,2720.0,GM,GM,1/2-1/2
2017-09-09,3.1,2806851,114987,2695.0,2649.0,GM,GM,1-0
2017-09-09,3.1,8603677,5029465,2771.0,2702.0,GM,GM,1/2-1/2
2017-09-09,3.1,24101605,24126055,2692.0,2666.0,GM,GM,1/2-1/2
2017-09-09,3.1,24116068,5021596,2777.0,2617.0,GM,GM,1/2-1/2
2017-09-09,3.1,8604436,738590,2745.0,2675.0,GM,GM,1/2-1/2
2017-09-09,3.1,4168119,13601520,2741.0,2702.0,GM,GM,1/2-1/2
2017-09-09,3.1,14101025,4102142,2682.0,2756.0,GM,GM,1/2-1/2
2017-09-10,3.2,8601445,1503014,2714.0,2827.0,GM,GM,1/2-1/2
2017-09-10,3.2,5202213,2205530,2792.0,2716.0,GM,GM,1/2-1/2
2017-09-10,3.2,4118987,2020009,2694.0,2799.0,GM,GM,1/2-1/2
2017-09-10,3.2,4101588,14100010,2803.0,2727.0,GM,GM,0-1
2017-09-10,3.2,4168003,13300474,2728.0,2802.0,GM,GM,1-0
2017-09-10,3.2,14112906,8602883,2688.0,2701.0,GM,GM,0-1
2017-09-10,3.2,24130737,2016192,2731.0,2781.0,GM,GM,1-0
2017-09-10,3.2,623539,2021285,2804.0,2565.0,GM,GM,1/2-1/2
2017-09-10,3.2,309095,4126025,2720.0,2788.0,GM,GM,1/2-1/2
2017-09-10,3.2,114987,2806851,2649.0,2695.0,GM,GM,0-1
2017-09-10,3.2,5029465,8603677,2702.0,2771.0,GM,GM,1/2-1/2
2017-09-10,3.2,24126055,24101605,2666.0,2692.0,GM,GM,1-0
2017-09-10,3.2,5021596,24116068,2617.0,2777.0,GM,GM,1/2-1/2
2017-09-10,3.2,738590,8604436,2675.0,2745.0,GM,GM,1/2-1/2
2017-09-10,3.2,13601520,4168119,2702.0,2741.0,GM,GM,1/2-1/2
2017-09-10,3.2,4102142,14101025,2756.0,2682.0,GM,GM,1-0
2017-09-11,3.3,4118987,2020009,2694.0,2799.0,GM,GM,1/2-1/2
2017-09-11,3.3,13300474,4168003,2802.0,2728.0,GM,GM,1/2-1/2
2017-09-11,3.3,2021285,623539,2565.0,2804.0,GM,GM,0-1
2017-09-11,3.3,4126025,309095,2788.0,2720.0,GM,GM,1/2-1/2
2017-09-11,3.3,5029465,8603677,2702.0,2771.0,GM,GM,1/2-1/2
2017-09-11,3.3,24116068,5021596,2777.0,2617.0,GM,GM,1-0
2017-09-11,3.3,738590,8604436,2675.0,2745.0,GM,GM,1-0
2017-09-11,3.3,4168119,13601520,2741.0,2702.0,GM,GM,1/2-1/2
2017-09-11,3.4,2020009,4118987,2799.0,2694.0,GM,GM,0-1
2017-09-11,3.4,4168003,13300474,2728.0,2802.0,GM,GM,1/2-1/2
2017-09-11,3.4,623539,2021285,2804.0,2565.0,GM,GM,1/2-1/2
2017-09-11,3.4,309095,4126025,2720.0,2788.0,GM,GM,1/2-1/2
2017-09-11,3.4,8603677,5029465,2771.0,2702.0,GM,GM,1-0
2017-09-11,3.4,5021596,24116068,2617.0,2777.0,GM,GM,1-0
2017-09-11,3.4,8604436,738590,2745.0,2675.0,GM,GM,1/2-1/2
2017-09-11,3.4,13601520,4168119,2702.0,2741.0,GM,GM,1-0
2017-09-11,3.5,13300474,4168003,2802.0,2728.0,GM,GM,1-0
2017-09-11,3.5,309095,4126025,2720.0,2788.0,GM,GM,1/2-1/2
2017-09-11,3.5,24116068,5021596,2777.0,2617.0,GM,GM,1-0
2017-09-11,3.6,4168003,13300474,2728.0,2802.0,GM,GM,1-0
2017-09-11,3.6,4126025,309095,2788.0,2720.0,GM,GM,1-0
2017-09-11,3.6,5021596,24116068,2617.0,2777.0,GM,GM,0-1
2017-09-11,3.7,4168003,13300474,2728.0,2802.0,GM,GM,0-1
2017-09-11,3.8,13300474,4168003,2802.0,2728.0,GM,GM,1/2-1/2
2017-09-12,4.1,4102142,8601445,2756.0,2714.0,GM,GM,1/2-1/2
2017-09-12,4.1,5202213,13601520,2792.0,2702.0,GM,GM,1/2-1/2
2017-09-12,4.1,738590,4118987,2675.0,2694.0,GM,GM,1/2-1/2
2017-09-12,4.1,14100010,24116068,2727.0,2777.0,GM,GM,1-0
2017-09-12,4.1,24126055,13300474,2666.0,2802.0,GM,GM,1/2-1/2
2017-09-12,4.1,8602883,8603677,2701.0,2771.0,GM,GM,1/2-1/2
2017-09-12,4.1,2806851,24130737,2695.0,2731.0,GM,GM,0-1
2017-09-12,4.1,623539,4126025,2804.0,2788.0,GM,GM,1/2-1/2
2017-09-13,4.2,8601445,4102142,2714.0,2756.0,GM,GM,1/2-1/2
2017-09-13,4.2,13601520,5202213,2702.0,2792.0,GM,GM,1/2-1/2
2017-09-13,4.2,4118987,738590,2694.0,2675.0,GM,GM,1/2-1/2
2017-09-13,4.2,24116068,14100010,2777.0,2727.0,GM,GM,1/2-1/2
2017-09-13,4.2,13300474,24126055,2802.0,2666.0,GM,GM,1-0
2017-09-13,4.2,8603677,8602883,2771.0,2701.0,GM,GM,1-0
2017-09-13,4.2,24130737,2806851,2731.0,2695.0,GM,GM,0-1
2017-09-13,4.2,4126025,623539,2788.0,2804.0,GM,GM,1/2-1/2
2017-09-14,4.3,8601445,4102142,2714.0,2756.0,GM,GM,0-1
2017-09-14,4.3,5202213,13601520,2792.0,2702.0,GM,GM,1-0
2017-09-14,4.3,4118987,738590,2694.0,2675.0,GM,GM,1/2-1/2
2017-09-14,4.3,24130737,2806851,2731.0,2695.0,GM,GM,1-0
2017-09-14,4.3,4126025,623539,2788.0,2804.0,GM,GM,1/2-1/2
2017-09-14,4.4,4102142,8601445,2756.0,2714.0,GM,GM,1-0
2017-09-14,4.4,13601520,5202213,2702.0,2792.0,GM,GM,1/2-1/2
2017-09-14,4.4,738590,4118987,2675.0,2694.0,GM,GM,1-0
2017-09-14,4.4,2806851,24130737,2695.0,2731.0,GM,GM,0-1
2017-09-14,4.4,623539,4126025,2804.0,2788.0,GM,GM,1/2-1/2
2017-09-14,4.5,623539,4126025,2804.0,2788.0,GM,GM,1-0
2017-09-14,4.6,4126025,623539,2788.0,2804.0,GM,GM,1/2-1/2
2017-09-15,5.1,4102142,623539,2756.0,2804.0,GM,GM,1/2-1/2
2017-09-15,5.1,24130737,5202213,2731.0,2792.0,GM,GM,1/2-1/2
2017-09-15,5.1,738590,8603677,2675.0,2771.0,GM,GM,1/2-1/2
2017-09-15,5.1,13300474,14100010,2802.0,2727.0,GM,GM,1-0
2017-09-16,5.2,623539,4102142,2804.0,2756.0,GM,GM,1/2-1/2
2017-09-16,5.2,5202213,24130737,2792.0,2731.0,GM,GM,1-0
2017-09-16,5.2,8603677,738590,2771.0,2675.0,GM,GM,1-0
2017-09-16,5.2,14100010,13300474,2727.0,2802.0,GM,GM,1/2-1/2
2017-09-17,5.3,623539,4102142,2804.0,2756.0,GM,GM,1/2-1/2
2017-09-17,5.4,4102142,623539,2756.0,2804.0,GM,GM,0-1
2017-09-19,6.1,13300474,623539,2802.0,2804.0,GM,GM,1/2-1/2
2017-09-19,6.1,5202213,8603677,2792.0,2771.0,GM,GM,1/2-1/2
2017-09-20,6.2,623539,13300474,2804.0,2802.0,GM,GM,1/2-1/2
2017-09-20,6.2,8603677,5202213,2771.0,2792.0,GM,GM,1/2-1/2
2017-09-21,6.3,623539,13300474,2804.0,2802.0,GM,GM,1-0
2017-09-21,6.3,5202213,8603677,2792.0,2771.0,GM,GM,1/2-1/2
2017-09-21,6.4,13300474,623539,2802.0,2804.0,GM,GM,1-0
2017-09-21,6.4,8603677,5202213,2771.0,2792.0,GM,GM,1/2-1/2
2017-09-21,6.5,13300474,623539,2802.0,2804.0,GM,GM,1/2-1/2
2017-09-21,6.5,5202213,8603677,2792.0,2771.0,GM,GM,0-1
2017-09-21,6.6,623539,13300474,2804.0,2802.0,GM,GM,1/2-1/2
2017-09-21,6.6,8603677,5202213,2771.0,2792.0,GM,GM,1/2-1/2
2017-09-21,6.7,13300474,623539,2802.0,2804.0,GM,GM,1/2-1/2
2017-09-21,6.8,623539,13300474,2804.0,2802.0,GM,GM,1/2-1/2
2017-09-21,6.9,13300474,623539,2802.0,2804.0,GM,GM,1-0
2017-09-23,7.1,13300474,8603677,2802.0,2771.0,GM,GM,1/2-1/2
2017-09-24,7.2,8603677,13300474,2771.0,2802.0,GM,GM,1/2-1/2
2017-09-25,7.3,13300474,8603677,2802.0,2771.0,GM,GM,1/2-1/2
2017-09-26,7.4,8603677,13300474,2771.0,2802.0,GM,GM,1/2-1/2
2017-09-27,7.5,13300474,8603677,2802.0,2771.0,GM,GM,1-0
2015-09-11,1.1,2900084,8500258,2813.0,2241.0,GM,IM,1-0
2015-09-11,1.1,8700443,2016192,2252.0,2816.0,IM,GM,0-1
2015-09-11,1.1,2020009,5500796,2796.0,2330.0,GM,IM,1-0
2015-09-11,1.1,10000100,24116068,2357.0,2798.0,IM,GM,1/2-1/2
2015-09-11,1.1,5202213,12539929,2760.0,2457.0,GM,,1-0
2015-09-11,1.1,3801934,4101588,2431.0,2777.0,WGM,GM,0-1
2015-09-11,1.1,4126025,14001128,2774.0,2428.0,GM,IM,1/2-1/2
2015-09-11,1.1,14905361,8603677,2440.0,2782.0,IM,GM,0-1
2015-09-11,1.1,13300474,1700146,2784.0,2453.0,GM,IM,1-0
2015-09-11,1.1,24105074,4122356,2491.0,2748.0,IM,GM,1/2-1/2
2015-09-11,1.1,14109603,3507424,2762.0,2495.0,GM,IM,1-0
2015-09-11,1.1,10200037,4147235,2500.0,2758.0,GM,GM,1/2-1/2
2015-09-11,1.1,2805677,3409350,2741.0,2511.0,GM,IM,1/2-1/2
2015-09-11,1.1,3205207,5007003,2517.0,2737.0,IM,GM,0-1
2015-09-11,1.1,400041,14114550,2742.0,2528.0,GM,GM,1/2-1/2
2015-09-11,1.1,6302181,4102142,2531.0,2727.0,GM,GM,0-1
2015-09-11,1.1,13400924,2040506,2738.0,2556.0,GM,GM,1/2-1/2
2015-09-11,1.1,117927,3503240,2563.0,2732.0,GM,GM,1-0
2015-09-11,1.1,13401319,12510130,2736.0,2569.0,GM,GM,1-0
2015-09-11,1.1,5024595,1118358,2557.0,2734.0,GM,GM,1/2-1/2
2015-09-11,1.1,623539,3507165,2758.0,2581.0,GM,GM,1-0
2015-09-11,1.1,13900200,8603820,2583.0,2721.0,GM,GM,0-1
2015-09-11,1.1,14100010,10601619,2726.0,2596.0,GM,GM,1-0
2015-09-11,1.1,9301348,8603405,2624.0,2734.0,GM,GM,0-1
2015-09-11,1.1,309095,2809052,2734.0,2597.0,GM,GM,1/2-1/2
2015-09-11,1.1,13702661,14102951,2606.0,2717.0,GM,GM,0-1
2015-09-11,1.1,4158814,8603537,2720.0,2606.0,GM,GM,1-0
2015-09-11,1.1,13302531,4152956,2601.0,2725.0,GM,GM,1/2-1/2
2015-09-11,1.1,703303,24109959,2707.0,2603.0,GM,GM,1-0
2015-09-11,1.1,112275,8601160,2599.0,2704.0,GM,GM,1-0
2015-09-11,1.1,608742,14506688,2702.0,2597.0,GM,GM,1/2-1/2
2015-09-11,1.1,8603332,14102560,2599.0,2692.0,GM,GM,1-0
2015-09-11,1.1,8602883,921629,2712.0,2622.0,GM,GM,1-0
2015-09-11,1.1,8602522,4168119,2621.0,2705.0,GM,GM,1/2-1/2
2015-09-11,1.1,14200244,114987,2704.0,2608.0,GM,GM,1/2-1/2
2015-09-11,1.1,8602956,14117908,2620.0,2700.0,GM,GM,1-0
2015-09-11,1.1,12401137,13402935,2697.0,2618.0,GM,GM,1/2-1/2
2015-09-11,1.1,916811,14105730,2631.0,2700.0,GM,GM,0-1
2015-09-11,1.1,2905540,14116731,2681.0,2625.0,GM,GM,1/2-1/2
2015-09-11,1.1,13401378,4168003,2634.0,2689.0,GM,GM,1-0
2015-09-11,1.1,2023970,14113171,2680.0,2617.0,GM,GM,0-1
2015-09-11,1.1,3901211,2806851,2641.0,2673.0,GM,GM,1/2-1/2
2015-09-11,1.1,4150120,1207822,2671.0,2626.0,GM,GM,1/2-1/2
2015-09-11,1.1,1112635,13300881,2622.0,2679.0,GM,GM,1/2-1/2
2015-09-11,1.1,24101605,5002150,2675.0,2652.0,GM,GM,1-0
2015-09-11,1.1,2101246,8602980,2632.0,2671.0,GM,GM,1/2-1/2
2015-09-11,1.1,2000024,13302485,2680.0,2622.0,GM,GM,0-1
2015-09-11,1.1,633429,2801990,2636.0,2655.0,GM,GM,0-1
2015-09-11,1.1,1202758,2285525,2678.0,2634.0,GM,GM,1-0
2015-09-11,1.1,13300580,316385,2634.0,2676.0,GM,GM,1/2-1/2
2015-09-11,1.1,4189302,5021596,2657.0,2640.0,GM,GM,0-1
2015-09-11,1.1,2107139,3800024,2624.0,2667.0,GM,GM,1/2-1/2
2015-09-11,1.1,12401110,1105663,2634.0,2630.0,GM,GM,1-0
2015-09-11,1.1,14107090,14101025,2639.0,2662.0,GM,GM,1/2-1/2
2015-09-11,1.1,14508150,10601457,2678.0,2636.0,GM,GM,0-1
2015-09-11,1.1,4142578,14109530,2651.0,2672.0,GM,GM,0-1
2015-09-11,1.1,4162722,3504409,2660.0,2643.0,GM,GM,1/2-1/2
2015-09-11,1.1,5018471,24130737,2674.0,2659.0,GM,GM,1/2-1/2
2015-09-11,1.1,3503739,5029465,2659.0,2651.0,GM,GM,1/2-1/2
2015-09-11,1.1,13402129,718939,2657.0,2657.0,GM,GM,1/2-1/2
2015-09-11,1.1,4121830,4129199,2649.0,2649.0,GM,GM,1/2-1/2
2015-09-11,1.1,13401653,4118987,2657.0,2658.0,GM,GM,1-0
2015-09-11,1.1,2004887,4170350,2638.0,2661.0,GM,GM,1-0
2015-09-11,1.1,13502956,4199758,2656.0,2657.0,GM,GM,1/2-1/2
2015-09-12,1.2,8500258,2900084,2241.0,2813.0,IM,GM,0-1
2015-09-12,1.2,2016192,8700443,2816.0,2252.0,GM,IM,1-0
2015-09-12,1.2,5500796,2020009,2330.0,2796.0,IM,GM,0-1
2015-09-12,1.2,24116068,10000100,2798.0,2357.0,GM,IM,1-0
2015-09-12,1.2,12539929,5202213,2457.0,2760.0,,GM,0-1
2015-09-12,1.2,4101588,3801934,2777.0,2431.0,GM,WGM,1-0
2015-09-12,1.2,14001128,4126025,2428.0,2774.0,IM,GM,1/2-1/2
2015-09-12,1.2,8603677,14905361,2782.0,2440.0,GM,IM,1/2-1/2
2015-09-12,1.2,1700146,13300474,2453.0,2784.0,IM,GM,0-1
2015-09-12,1.2,4122356,24105074,2748.0,2491.0,GM,IM,1/2-1/2
2015-09-12,1.2,3507424,14109603,2495.0,2762.0,IM,GM,0-1
2015-09-12,1.2,4147235,10200037,2758.0,2500.0,GM,GM,1/2-1/2
2015-09-12,1.2,3409350,2805677,2511.0,2741.0,IM,GM,1/2-1/2
2015-09-12,1.2,5007003,3205207,2737.0,2517.0,GM,IM,1/2-1/2
2015-09-12,1.2,14114550,400041,2528.0,2742.0,GM,GM,0-1
2015-09-12,1.2,4102142,6302181,2727.0,2531.0,GM,GM,1/2-1/2
2015-09-12,1.2,2040506,13400924,2556.0,2738.0,GM,GM,1/2-1/2
2015-09-12,1.2,3503240,117927,2732.0,2563.0,GM,GM,1-0
2015-09-12,1.2,12510130,13401319,2569.0,2736.0,GM,GM,1/2-1/2
2015-09-12,1.2,1118358,5024595,2734.0,2557.0,GM,GM,1-0
2015-09-12,1.2,3507165,623539,2581.0,2758.0,GM,GM,1/2-1/2
2015-09-12,1.2,8603820,13900200,2721.0,2583.0,GM,GM,1-0
2015-09-12,1.2,10601619,14100010,2596.0,2726.0,GM,GM,1/2-1/2
2015-09-12,1.2,8603405,9301348,2734.0,2624.0,GM,GM,1/2-1/2
2015-09-12,1.2,2809052,309095,2597.0,2734.0,GM,GM,1/2-1/2
2015-09-12,1.2,14102951,13702661,2717.0,2606.0,GM,GM,1-0
2015-09-12,1.2,8603537,4158814,2606.0,2720.0,GM,GM,1/2-1/2
2015-09-12,1.2,4152956,13302531,2725.0,2601.0,GM,GM,1/2-1/2
2015-09-12,1.2,24109959,703303,2603.0,2707.0,GM,GM,1/2-1/2
2015-09-12,1.2,8601160,112275,2704.0,2599.0,GM,GM,1/2-1/2
2015-09-12,1.2,14506688,608742,2597.0,2702.0,GM,GM,1/2-1/2
2015-09-12,1.2,14102560,8603332,2692.0,2599.0,GM,GM,1-0
2015-09-12,1.2,921629,8602883,2622.0,2712.0,GM,GM,1-0
2015-09-12,1.2,4168119,8602522,2705.0,2621.0,GM,GM,1/2-1/2
2015-09-12,1.2,114987,14200244,2608.0,2704.0,GM,GM,1/2-1/2
2015-09-12,1.2,14117908,8602956,2700.0,2620.0,GM,GM,1/2-1/2
2015-09-12,1.2,13402935,12401137,2618.0,2697.0,GM,GM,0-1
2015-09-12,1.2,14105730,916811,2700.0,2631.0,GM,GM,1/2-1/2
2015-09-12,1.2,14116731,2905540,2625.0,2681.0,GM,GM,1-0
2015-09-12,1.2,4168003,13401378,2689.0,2634.0,GM,GM,1-0
2015-09-12,1.2,14113171,2023970,2617.0,2680.0,GM,GM,1/2-1/2
2015-09-12,1.2,2806851,3901211,2673.0,2641.0,GM,GM,1-0
2015-09-12,1.2,1207822,4150120,2626.0,2671.0,GM,GM,1/2-1/2
2015-09-12,1.2,13300881,1112635,2679.0,2622.0,GM,GM,1/2-1/2
2015-09-12,1.2,5002150,24101605,2652.0,2675.0,GM,GM,1/2-1/2
2015-09-12,1.2,8602980,2101246,2671.0,2632.0,GM,GM,1/2-1/2
2015-09-12,1.2,13302485,2000024,2622.0,2680.0,GM,GM,1/2-1/2
2015-09-12,1.2,2801990,633429,2655.0,2636.0,GM,GM,1/2-1/2
2015-09-12,1.2,2285525,1202758,2634.0,2678.0,GM,GM,1/2-1/2
2015-09-12,1.2,316385,13300580,2676.0,2634.0,GM,GM,1-0
2015-09-12,1.2,5021596,4189302,2640.0,2657.0,GM,GM,1-0
2015-09-12,1.2,3800024,2107139,2667.0,2624.0,GM,GM,1-0
2015-09-12,1.2,1105663,12401110,2630.0,2634.0,GM,GM,1/2-1/2
2015-09-12,1.2,14101025,14107090,2662.0,2639.0,GM,GM,1/2-1/2
2015-09-12,1.2,10601457,14508150,2636.0,2678.0,GM,GM,1-0
2015-09-12,1.2,14109530,4142578,2672.0,2651.0,GM,GM,1/2-1/2
2015-09-12,1.2,3504409,4162722,2643.0,2660.0,GM,GM,1/2-1/2
2015-09-12,1.2,24130737,5018471,2659.0,2674.0,GM,GM,1/2-1/2
2015-09-12,1.2,5029465,3503739,2651.0,2659.0,GM,GM,1/2-1/2
2015-09-12,1.2,718939,13402129,2657.0,2657.0,GM,GM,1/2-1/2
2015-09-12,1.2,4129199,4121830,2649.0,2649.0,GM,GM,1/2-1/2
2015-09-12,1.2,4118987,13401653,2658.0,2657.0,GM,GM,1/2-1/2
2015-09-12,1.2,4170350,2004887,2661.0,2638.0,GM,GM,1/2-1/2
2015-09-12,1.2,4199758,13502956,2657.0,2656.0,GM,GM,1/2-1/2
2015-09-13,1.3,4126025,14001128,2774.0,2428.0,GM,IM,1/2-1/2
2015-09-13,1.3,4122356,24105074,2748.0,2491.0,GM,IM,1-0
2015-09-13,1.3,10200037,4147235,2500.0,2758.0,GM,GM,0-1
2015-09-13,1.3,3409350,2805677,2511.0,2741.0,IM,GM,1/2-1/2
2015-09-13,1.3,13400924,2040506,2738.0,2556.0,GM,GM,1-0
2015-09-13,1.3,117927,3503240,2563.0,2732.0,GM,GM,1/2-1/2
2015-09-13,1.3,2809052,309095,2597.0,2734.0,GM,GM,0-1
2015-09-13,1.3,608742,14506688,2702.0,2597.0,GM,GM,1-0
2015-09-13,1.3,14102560,8603332,2692.0,2599.0,GM,GM,0-1
2015-09-13,1.3,8602883,921629,2712.0,2622.0,GM,GM,1/2-1/2
2015-09-13,1.3,8602522,4168119,2621.0,2705.0,GM,GM,0-1
2015-09-13,1.3,14200244,114987,2704.0,2608.0,GM,GM,1/2-1/2
2015-09-13,1.3,4168003,13401378,2689.0,2634.0,GM,GM,0-1
2015-09-13,1.3,1207822,4150120,2626.0,2671.0,GM,GM,1/2-1/2
2015-09-13,1.3,3503739,5029465,2659.0,2651.0,GM,GM,1-0
2015-09-13,1.3,8602980,2101246,2671.0,2632.0,GM,GM,1-0
2015-09-13,1.3,4152956,13302531,2725.0,2601.0,GM,GM,1-0
2015-09-13,1.3,14101025,14107090,2662.0,2639.0,GM,GM,1-0
2015-09-13,1.3,3504409,4162722,2643.0,2660.0,GM,GM,0-1
